Date,Close,Open,High,Low,Volume,Change_pct,Ty_gia_ngoai_te,EMA20,EMA50,SMA20,SMA50,BB_Middle,BB_Upper,BB_Lower,BB_Width,RSI,MACD,Signal
2001-07-02,491.17,491.17,491.17,491.17,180.0,-1.82,"14,849.0",463.1031655357575,383.04731273771836,455.26149999999996,359.561,455.26149999999996,587.4737695596172,323.04923044038276,0.5808190218571841,67.61808230285831,50.81477604446974,50.05840692346847
2001-07-04,512.8,512.8,512.8,512.8,270.0,4.4,"14,862.0",467.8361973894949,388.1356534146706,462.35650000000004,364.856,462.35650000000004,590.6796413309861,334.033358669014,0.5550831072169897,69.45814691598792,48.56994167229152,49.76071387323309
2001-07-06,502.93,502.93,502.93,502.93,220.0,-1.92,"14,861.0",471.1784643047811,392.6373924964483,468.63149999999996,369.8624,468.63149999999996,591.6322461295282,345.6307538704717,0.5249358872782911,66.08721940896382,45.47031426762436,48.902633952111344
2001-07-09,470.83,470.83,470.83,470.83,110.0,-6.38,"14,868.0",471.1452772281353,395.7037692612934,472.965,374.1592,472.965,589.3648883160959,356.5651116839041,0.49221353933629713,57.97896188998103,39.962967278011945,47.11470061729147
2001-07-11,436.13,436.13,436.13,436.13,90.0,-7.37,"14,880.0",467.81048892069384,397.2891116432035,475.22749999999996,377.7278,475.22749999999996,586.5581392546171,363.8968607453828,0.4685361821637728,51.48002355639588,32.42458468184253,44.176677430201686
2001-07-13,416.46,416.46,416.46,416.46,170.0,-4.51,"14,890.0",462.9199661663421,398.0409111866073,476.17549999999994,380.8866,476.17549999999994,585.0143563500119,367.336643649988,0.45713757364674146,48.30428915097107,24.579816725506475,40.257305289262646
2001-07-16,411.43,411.43,411.43,411.43,120.0,-1.21,"14,893.0",458.0161598647857,398.56597349301484,476.534,383.90939999999995,476.534,584.4185184542474,368.64948154575256,0.45278833600224716,42.95785730022345,17.752265571961004,35.75629734580232
2001-07-18,438.12,438.12,438.12,438.12,100.0,6.49,"14,901.0",456.12128749671086,400.11711178740643,477.8885,387.4496,477.8885,582.9536399496102,372.82336005038985,0.4397056633487107,42.32800865525361,14.329856371069752,31.471009150855807
2001-07-20,466.67,466.67,466.67,466.67,80.0,6.52,"14,909.0",457.12592678273836,402.72702897221404,480.3325,391.591,480.3325,581.7210798354638,378.94392016453617,0.4221599822433994,41.63526873409977,13.762671312011662,27.929341583086977
2001-07-23,438.33,438.33,438.33,438.33,280.0,-6.07,"14,914.0",455.3358385177156,404.12322391448015,481.021,395.15539999999993,481.021,580.9920138832337,381.0499861167664,0.4156617440121476,31.043332346263938,10.900715253638396,24.523616317197263
2001-07-25,450.87,450.87,450.87,450.87,140.0,2.86,"14,923.0",454.9105205636475,405.95643081979466,482.23549999999994,398.87880000000007,482.23549999999994,579.9873095619266,384.4836904380733,0.40541108882248056,31.739569423183397,9.534559193617838,21.52580489248138
2001-07-27,445.37,445.37,445.37,445.37,100.0,-1.22,"14,933.0",454.00189955758583,407.5020609837243,483.10299999999995,402.4002,483.10299999999995,579.1215517381631,387.0844482618367,0.39750757804510933,29.363854313770574,7.916806620170291,18.804005238019162
2001-07-30,422.46,422.46,422.46,422.46,100.0,-5.14,"14,938.0",450.99790912353,408.0886468274998,481.4169999999999,405.3607999999999,481.4169999999999,580.5594221909789,382.2745778090209,0.4118775290069899,31.013909604911717,4.731538289176626,15.989511848250656
2001-08-01,395.63,395.63,395.63,395.63,120.0,-6.35,"14,941.0",445.72477492128905,407.60007244210766,476.8815000000001,407.6822,476.8815000000001,583.1211027408137,370.6418972591864,0.44555975746936566,31.541256570360176,0.04175212342170198,12.799959903284867
2001-08-03,371.76,371.76,371.76,371.76,60.0,-6.03,"14,953.0",438.68051064307105,406.19457940516224,469.5385,409.4235999999999,469.5385,583.6414886180837,355.4355113819163,0.4860218645247779,29.98021661134024,-5.537217118960825,9.132524498835728
2001-08-06,350.69,350.69,350.69,350.69,80.0,-5.67,"14,959.0",430.3004620103976,404.0179292324108,459.395,410.64099999999996,459.395,578.0276738519483,340.76232614805167,0.516473509080196,22.770181744885278,-11.525899948531674,5.000839609362249
2001-08-08,373.63,373.63,373.63,373.63,260.0,6.54,"14,966.0",424.9032751522645,402.82624573310056,449.92650000000003,412.2117999999999,449.92650000000003,563.8782146634329,335.97478533656715,0.5065347991880135,29.194825255840897,-14.25656712328339,1.149358262833121
2001-08-10,394.18,394.18,394.18,394.18,210.0,5.5,"14,974.0",421.9772489472869,402.48717727297895,441.0835,414.0881999999999,441.0835,542.1868212583704,339.9801787416296,0.45843166320377166,37.19041411811892,-14.594194486712468,-1.9993522870759968
2001-08-13,368.34,368.34,368.34,368.34,130.0,-6.56,"14,974.0",416.8689395237358,401.14807228188175,432.9039999999999,415.33179999999993,432.9039999999999,529.427117798138,336.3808822018617,0.44593312973840943,38.32535390762236,-16.75371228442225,-4.9502242865452475
2001-08-15,344.31,344.31,344.31,344.31,70.0,-6.52,"14,984.0",409.958564330999,398.91912827082757,425.1055,415.9788,425.1055,523.8848103150419,326.3261896849581,0.46472845124347684,37.75832230479487,-20.171639763717167,-7.994507381979632
2001-08-17,321.83,321.83,321.83,321.83,190.0,-6.53,"14,987.0",401.56536772804674,395.8960252013834,416.6385,416.06020000000007,416.6385,520.4753473844252,312.80165261557494,0.49845056270327925,35.64746588069457,-24.412903290073984,-11.278186563598503
2001-08-20,302.25,302.25,302.25,302.25,200.0,-6.08,"14,987.0",392.10676127775656,392.2236320562311,406.111,415.8304,406.111,511.5784421001923,300.64355789980766,0.519402045747061,27.72842015539456,-29.019558152147567,-14.826460881308316
2001-08-22,320.98,320.98,320.98,320.98,170.0,6.2,"14,982.0",385.3327840132083,389.4297641324573,397.01349999999996,415.9446,397.01349999999996,498.6362695735015,295.3907304264984,0.511936090704732,25.32434538125402,-30.803922409873053,-18.021953187021264
2001-08-24,300.03,300.03,300.03,300.03,150.0,-6.53,"14,982.0",377.20870934528375,385.9238910292237,388.47349999999994,415.5238,388.47349999999994,492.6519210962364,284.2950789037635,0.53634763295945,25.97456743798209,-33.52211181510097,-21.121984912637206
2001-08-27,279.65,279.65,279.65,279.65,60.0,-6.79,"14,985.0",367.91740369335196,381.75628745945016,380.6495,414.5742000000001,380.6495,492.94567221296415,268.3533277870358,0.5900240100825782,21.04444294121626,-36.895484006489255,-24.276684731407617
2001-08-29,261.35,261.35,261.35,261.35,120.0,-6.54,"14,989.0",357.76812715112794,377.03447226496195,372.89399999999995,413.1612,372.89399999999995,495.70885173347426,250.07914826652564,0.6587118684316419,20.17117292355573,-40.57780713072236,-27.53690921127057
2001-08-31,277.4,277.4,277.4,277.4,300.0,6.14,"14,991.0",350.11401980340145,373.1272380584929,366.1925,411.9422,366.1925,494.6509272501358,237.7340727498642,0.7015896133871437,25.951591511936343,-41.72005109266314,-30.373537587549087
2001-09-05,296.43,296.43,296.43,296.43,90.0,6.86,"14,995.0",345.00125601260135,370.1195032326696,359.108,410.9813999999999,359.108,486.4879820016329,231.72801799836714,0.7094243625963936,33.11776718856365,-40.62146671990831,-32.423123414020935
2001-09-07,307.76,307.76,307.76,307.76,250.0,3.82,"15,000.0",341.454469725687,367.67403251766297,351.1625,410.1154,351.1625,469.81839166288904,232.506608337111,0.6757890814815877,38.622626751048855,-38.3940121062696,-33.617301152470674
2001-09-10,286.55,286.55,286.55,286.55,270.0,-6.89,"15,001.0",336.2254726089549,364.4926979091272,343.5735,408.69339999999994,343.5735,458.0986447040044,229.04835529599563,0.6666704195987431,38.60341151385928,-37.903282570156364,-34.474497436007816
2001-09-12,284.68,284.68,284.68,284.68,200.0,-0.65,"15,002.0",331.3163799795306,361.36278818720064,335.264,407.10159999999996,335.264,440.7712871317152,229.7567128682848,0.6293982481370812,32.91591441631775,-37.23603541143342,-35.026805031092934
2001-09-14,274.64,274.64,274.64,274.64,160.0,-3.53,"14,998.0",325.91862950528963,357.9618945328006,326.72749999999996,405.1764,326.72749999999996,421.8401675663047,231.61483243369523,0.5822140319765231,26.074773837162752,-37.08983281800164,-35.43941058847468
2001-09-17,266.09,266.09,266.09,266.09,140.0,-3.11,"14,996.0",320.2206647905001,354.35907513935746,318.909,402.9496,318.909,406.28008853378435,231.5379114662156,0.5479374275030455,28.013589644346965,-37.234661751147655,-35.79846082100927
2001-09-19,273.37,273.37,273.37,273.37,160.0,2.74,"14,995.0",315.75869671521434,351.18303297702977,312.796,400.7338,312.796,394.48916415388203,231.10283584611793,0.5223414887267231,33.56196125683567,-36.343064342630726,-35.90738152533356
2001-09-21,272.03,272.03,272.03,272.03,110.0,-0.49,"14,995.0",311.59405893281297,348.07899246812667,307.8095,398.3568,307.8095,386.4669611109492,229.1520388890508,0.511078840067959,37.207151664611594,-35.33724797592794,-35.79335481545244
2001-09-24,259.75,259.75,259.75,259.75,150.0,-4.51,"14,996.0",306.6565295106403,344.6151104105531,303.2625,395.6018,303.2625,381.99683809168823,224.52816190831174,0.5192487570450567,38.65698729582578,-35.12611266895652,-35.65990638615326
2001-09-26,249.72,249.72,249.72,249.72,130.0,-3.86,"14,996.0",301.23400289057935,340.8937335317079,297.067,392.51099999999997,297.067,371.89063237710855,222.24336762289147,0.5037492038974948,30.054858934169275,-35.36050964874863,-35.60002703867234
2001-09-28,244.46,244.46,244.46,244.46,140.0,-2.11,"15,001.0",295.82695499623844,337.11201849124876,289.581,389.1796,289.581,352.50784738730107,226.65415261269897,0.43460618885424834,32.94875728751151,-35.560786374810846,-35.59217890590004
2001-10-01,229.06,229.06,229.06,229.06,140.0,-6.3,"15,003.0",289.4681973775491,332.87468443276845,282.617,385.405,282.617,339.36920194197376,225.86479805802628,0.40161916616462373,33.98746597455214,-36.540937241385905,-35.78193057299721
2001-10-03,214.29,214.29,214.29,214.29,100.0,-6.45,"15,008.0",282.30836905587773,328.22430465109124,276.116,381.1996,276.116,332.90026705754474,219.33173294245526,0.41130732777198525,34.76430976430976,-38.07067439051019,-36.239679336499805
2001-10-05,203.12,203.12,203.12,203.12,210.0,-5.21,"15,010.0",274.7666196219846,323.31825348830336,270.1805,376.7303999999999,270.1805,331.48250425159483,208.87849574840513,0.45378555633433837,25.167156993848636,-39.72638669377835,-36.93702080795552
2001-10-08,217.1,217.1,217.1,217.1,300.0,6.88,"15,015.0",269.274560610367,319.1528317828797,265.92299999999994,372.51200000000006,265.92299999999994,329.6275073510618,202.21849264893805,0.4791199508960255,22.55207252093281,-39.45566115709357,-37.44074887778313
2001-10-10,221.18,221.18,221.18,221.18,160.0,1.88,"15,017.0",264.6941262665226,315.310759948257,260.933,367.81200000000007,260.933,322.0617098023887,199.8042901976113,0.4685395086277987,18.461314294040534,-38.46844700547905,-37.64628850332231
2001-10-15,229.35,229.35,229.35,229.35,990.0,1.81,"15,023.0",261.32801900304423,311.9397497542077,257.399,362.67220000000003,257.399,317.1679294040361,197.6300705959639,0.4644068500968232,26.9763323136371,-36.604863872385266,-37.43800357713491
2001-10-17,233.48,233.48,233.48,233.48,10.0,1.8,"15,023.0",258.67582671704,308.8628968226701,255.09049999999996,356.96939999999995,255.09049999999996,314.807325619792,195.37367438020794,0.46820109427667456,29.759645793801397,-34.398183481814556,-36.83003955807084
2001-10-19,237.62,237.62,237.62,237.62,10.0,1.77,"15,024.0",256.6705098868457,306.069057731585,253.904,350.6506,253.904,314.03867846162973,193.76932153837026,0.47368043403514504,34.64919555481839,-31.947044332714256,-35.853440512999526
2001-10-22,242.01,242.01,242.01,242.01,20.0,1.85,"15,024.0",255.27427085000326,303.5569378205425,252.13449999999997,344.23080000000004,252.13449999999997,311.43504671798576,192.83395328201416,0.47038819929827774,39.658134341178496,-29.312367855980796,-34.545225981595785
2001-10-24,246.41,246.41,246.41,246.41,50.0,1.82,"15,025.0",254.43005457857439,301.3158814354232,249.6335,337.7382,249.6335,305.1676792431464,194.09932075685361,0.4449256950140617,38.12753214726087,-26.563121410038832,-32.9488050672844
2001-10-26,250.85,250.85,250.85,250.85,20.0,1.8,"15,027.0",254.08909699966253,299.33682726148504,246.788,332.11659999999995,246.788,295.1508098090978,198.42519019090224,0.39193809917093025,40.920781893004126,-23.752251728345982,-31.109494399496715
2001-10-29,255.55,255.55,255.55,255.55,410.0,1.87,"15,030.0",254.2282306187423,297.61969678064247,245.238,327.222,245.238,290.0951358402301,200.38086415976989,0.36582532756122715,48.07445442875482,-20.90439369592741,-29.068474258782857
2001-10-31,260.29,260.29,260.29,260.29,50.0,1.85,"15,030.0",254.8055419883859,296.1557871029702,244.0185,322.6044,244.0185,285.56472094410304,202.47227905589696,0.34051697673826403,55.09299412161512,-18.0568195258453,-26.866143312195348
2001-11-02,265.03,265.03,265.03,265.03,70.0,1.82,"15,035.0",255.77929989425388,294.93516800089293,243.538,317.649,243.538,283.79535505207537,203.28064494792466,0.33060430037263466,59.96125907990313,-15.24191874272293,-24.541298398300867
2001-11-05,269.77,269.77,269.77,269.77,70.0,1.79,"15,037.0",257.11174752337257,293.94829866752457,243.72200000000004,312.9858,243.72200000000004,284.4443138624904,202.99968613750968,0.33417019278104027,71.98401555243547,-12.484695408450733,-22.129977800330842
2001-11-07,274.89,274.89,274.89,274.89,30.0,1.9,"15,041.0",258.8049144259085,293.200914406053,243.798,309.06699999999995,243.798,284.75826911917414,202.83773088082586,0.3360180897232475,86.53243308415723,-9.773768916830619,-19.658736023630798
2001-11-09,280.03,280.03,280.03,280.03,20.0,1.87,"15,046.0",260.82635114725053,292.6844079587568,244.198,305.945,244.198,286.45484452811246,201.94115547188755,0.34608673722235606,100.0,-7.1284131878766175,-17.15267145647996
2001-11-12,285.06,285.06,285.06,285.06,30.0,1.8,"15,048.0",263.13431770465525,292.38541156821736,245.46349999999998,303.31699999999995,245.46349999999998,291.06498394399154,199.86201605600843,0.3715540921073117,100.0,-4.573351996384133,-14.636807564460796
2001-11-14,290.51,290.51,290.51,290.51,30.0,1.91,"15,051.0",265.74152554230716,292.3118660165226,247.50300000000001,300.8986,247.50300000000001,297.3564294232858,197.64957057671418,0.40285111229589793,100.0,-2.084647621324393,-12.126375575833515
2001-11-16,295.97,295.97,295.97,295.97,20.0,1.88,"15,054.0",268.62042787161124,292.45532225116875,250.0785,298.05559999999997,250.0785,304.39261032134635,195.76438967865363,0.43437648835342796,100.0,0.3245042123699591,-9.636199618192821
2001-11-19,301.09,301.09,301.09,301.09,50.0,1.73,"15,052.0",271.71276807431497,292.7939370648484,253.67999999999998,294.74399999999997,253.67999999999998,311.56116137487777,195.79883862512216,0.4563320827410739,100.0,2.6167513275166243,-7.185609429050932
2001-11-21,296.11,296.11,296.11,296.11,300.0,-1.65,"15,057.0",274.0363139719993,292.9239787485799,257.771,291.89959999999996,257.771,315.4955622809364,200.04643771906365,0.4478747592315378,92.72461650840035,3.9855859467623986,-4.951370353888266
2001-11-23,292.17,292.17,292.17,292.17,190.0,-1.33,"15,061.0",275.7633316889517,292.8944109545179,262.2235,288.7256,262.2235,315.7863670570182,208.6606329429818,0.4085283512501221,86.88235294117652,4.698312945353678,-3.0214336940398776
2001-11-26,296.9,296.9,296.9,296.9,280.0,1.62,"15,059.0",277.7763477185754,293.05149287787015,266.2135,285.7562,266.2135,317.4622963504296,214.96470364957042,0.38502026644350934,86.94570466852045,5.580497198433989,-1.3010475155451044
2001-11-28,293.03,293.03,293.03,293.03,160.0,-1.3,"15,061.0",279.22907650728246,293.0506500199145,269.806,283.1676,269.806,317.72824685005156,221.8837531499484,0.35523484911419007,81.12455726092092,5.899353838899344,0.13903275534378534
2001-11-30,288.52,288.52,288.52,288.52,40.0,-1.54,"15,065.0",280.11392636373176,292.87297747011394,272.7645,281.0254,272.7645,317.3610415109314,228.1679584890686,0.3269966693681281,74.39692171081843,5.722169111755136,1.2556600266260556
2001-12-03,283.02,283.02,283.02,283.02,30.0,-1.91,"15,068.0",280.3906952814716,292.48658619677616,275.2415,279.25059999999996,275.2415,315.98779451669793,234.49520548330202,0.2960766782385502,66.6325186594468,5.079392825681964,2.0204065864372374
2001-12-05,279.15,279.15,279.15,279.15,20.0,-1.37,"15,066.0",280.27253382609337,291.96358281651044,277.31800000000004,277.8198,277.31800000000004,314.0242292719888,240.61177072801127,0.2647230203015222,60.465461013934195,4.2091904041068915,2.4581633499711684
2001-12-07,275.49,275.49,275.49,275.49,70.0,-1.31,"15,064.0",279.8170544140845,291.31755996096103,278.992,275.857,278.992,311.7608578732182,246.22314212678185,0.23490894271676724,54.30852666465806,3.1874740863018474,2.6040254972373043
2001-12-10,271.62,271.62,271.62,271.62,150.0,-1.4,"15,061.0",279.0363825651241,290.5451066291586,280.2525,273.4058,280.2525,309.49386642713023,251.01113357286977,0.2086787195627531,47.489636112390606,2.0419416539896247,2.4916087285877686
2001-12-12,267.83,267.83,267.83,267.83,80.0,-1.4,"15,061.0",277.9691080351123,289.6543181338975,281.1015,271.3956,281.1015,307.6063899361174,254.59661006388257,0.188578786922997,40.43587331451865,0.8188385613917717,2.1570546951485694
2001-12-14,263.04,263.04,263.04,263.04,50.0,-1.79,"15,059.0",276.54728822224445,288.61061938354857,281.476,269.7702,281.476,306.6384293028403,256.3135706971597,0.17878916357231367,32.67233238904625,-0.5308728480383138,1.6194691865111928
2001-12-17,259.08,259.08,259.08,259.08,30.0,-1.51,"15,062.0",274.88373696298305,287.4525558783114,281.41549999999995,268.5152,281.41549999999995,306.79727255224935,256.03372744775055,0.18038645740728146,24.67365028203058,-1.8981866548791118,0.915938018233132
2001-12-19,247.26,247.26,247.26,247.26,90.0,-4.56,"15,064.0",272.2529048712704,285.8763772164168,280.527,267.41540000000003,280.527,309.336494852975,251.71750514702498,0.2053955223773471,14.398479754421757,-3.890718137106205,-0.04539321283473541
2001-12-21,250.95,250.95,250.95,250.95,360.0,1.49,"15,069.0",270.2240567882923,284.5067153647926,279.586,266.0148,279.586,310.9876911378221,248.18430886217797,0.22462992523103484,12.570916691549684,-5.113120658656101,-1.0589387019990084
2001-12-24,248.05,248.05,248.05,248.05,180.0,-1.16,"15,072.0",268.112241856074,283.07704025244783,278.244,264.97520000000003,278.244,312.6418643155802,243.84613568441983,0.24724963927761381,12.973805855161743,-6.2439132819940255,-2.095933617998012
2001-12-26,242.75,242.75,242.75,242.75,150.0,-2.14,"15,074.0",265.6967902507336,281.4955876935283,276.38,264.23720000000003,276.38,314.2368116654462,238.52318833455377,0.27394754805301563,12.707515846664592,-7.481498234387004,-3.1730465412758107
2001-12-28,239.27,239.27,239.27,239.27,70.0,-1.43,"15,079.0",263.1799530839971,279.8396822937821,274.09049999999996,263.7956,274.09049999999996,315.14086673981194,233.04013326018796,0.299538778175909,5.676049838486392,-8.643463673049439,-4.267129967630536
2001-12-31,235.4,235.4,235.4,235.4,40.0,-1.62,"15,081.0",260.53424326647354,278.0969496548103,271.335,262.9556,271.335,315.056316251186,227.613683748814,0.3222681648234544,5.676049838486392,-9.764052393676138,-5.366514452839657
2002-01-02,231.7,231.7,231.7,231.7,60.0,-1.57,"15,083.0",257.7881248601427,276.277461433053,268.1215,261.661,268.1215,313.630082082474,222.61291791752606,0.3394623861381797,5.747663551401871,-10.825891962330388,-6.458389954737804
2002-01-04,227.79,227.79,227.79,227.79,40.0,-1.69,"15,086.0",254.93116058774817,274.375992357247,264.4565,260.0616,264.4565,310.5878019771244,218.32519802287564,0.34887629517235824,5.8936272160996594,-11.84635439404147,-7.535982842598537
2002-01-07,225.95,225.95,225.95,225.95,280.0,-0.81,"15,086.0",252.17105005558167,272.4769338334334,260.94849999999997,258.8496,260.94849999999997,307.6122378767598,214.2847621232401,0.35764710566843544,6.091119181247947,-12.65764143433887,-8.560314560946605
2002-01-09,222.9,222.9,222.9,222.9,190.0,-1.35,"15,096.0",249.38333100266914,270.53274034976937,257.485,257.61400000000003,257.485,304.67138452148987,210.29861547851016,0.36651754099454226,6.153076538269133,-13.39232340113216,-9.526716328983715
2002-01-11,219.22,219.22,219.22,219.22,80.0,-1.65,"15,095.0",246.51063281193873,268.52047602232744,253.60099999999997,256.5056,253.60099999999997,299.90683589456194,207.295164105438,0.3651865402310083,6.17263298762127,-14.108871114133933,-10.443147286013758
2002-01-14,214.16,214.16,214.16,214.16,50.0,-2.31,"15,101.0",243.42962016318265,266.3886926489028,249.65749999999997,255.467,249.65749999999997,295.2530149571741,204.06198504282582,0.3652645320663241,6.044226044226036,-14.913130762620966,-11.3371439813352
