Date,Close,Open,High,Low,Vol,% Change
2019-05-21,"23,390.0","23,402.5","23,407.5","23,380.0",0.02K,-0.04%
2019-05-22,"23,370.0","23,407.5","23,407.5","23,375.0",0.02K,-0.09%
2019-05-23,"23,388.0","23,388.5","23,389.5","23,375.0",0.02K,0.08%
2019-05-24,"23,380.0","23,392.5","23,403.5","23,375.0",0.02K,-0.03%
2019-05-27,"23,386.0","23,396.5","23,402.5","23,383.0",0.02K,0.03%
2019-05-28,"23,392.0","23,397.5","23,401.5","23,385.0",0.02K,0.03%
2019-05-29,"23,406.0","23,397.5","23,416.0","23,395.0",0.02K,0.06%
2019-05-30,"23,415.0","23,405.0","23,422.5","23,405.0",0.02K,0.04%
2019-05-31,"23,410.0","23,419.5","23,421.5","23,409.5",0.03K,-0.02%
2019-06-03,"23,393.0","23,415.5","23,419.5","23,390.0",0.03K,-0.07%
2019-06-04,"23,395.0","23,405.0","23,410.0","23,393.0",0.02K,0.01%
2019-06-05,"23,412.0","23,406.0","23,417.5","23,406.0",0.02K,0.07%
2019-06-06,"23,402.0","23,407.0","23,421.5","23,392.5",0.14K,-0.04%
2019-06-07,"23,395.0","23,406.0","23,412.5","23,387.0",0.22K,-0.03%
2019-06-10,"23,360.0","23,393.5","23,421.5","23,357.0",0.02K,-0.15%
2019-06-11,"23,337.0","23,381.5","23,381.5","23,340.0",0.02K,-0.10%
2019-06-12,"23,315.0","23,332.0","23,350.0","23,320.0",0.02K,-0.09%
2019-06-13,"23,310.0","23,347.5","23,350.0","23,312.0",0.02K,-0.02%
2019-06-14,"23,330.0","23,332.5","23,335.0","23,316.5",0.02K,0.09%
2019-06-17,"23,345.0","23,324.0","23,372.5","23,324.0",0.02K,0.06%
2019-06-18,"23,335.0","23,332.5","23,351.5","23,322.5",0.14K,-0.04%
2019-06-19,"23,315.0","23,330.0","23,342.0","23,297.0",0.09K,-0.09%
2019-06-20,"23,295.0","23,310.0","23,315.0","23,295.0",0.02K,-0.09%
2019-06-21,"23,280.0","23,295.0","23,312.5","23,285.0",0.02K,-0.06%
2019-06-24,"23,286.0","23,291.5","23,302.5","23,282.5",0.02K,0.03%
2019-06-25,"23,296.0","23,290.5","23,307.5","23,286.0",0.02K,0.04%
2019-06-26,"23,300.0","23,301.0","23,325.0","23,288.0",0.02K,0.02%
2019-06-27,"23,310.0","23,305.0","23,335.0","23,305.0",0.06K,0.04%
2019-06-28,"23,300.0","23,310.0","23,319.0","23,287.0",0.03K,-0.04%
2019-07-01,"23,250.0","23,316.0","23,316.0","23,250.0",0.03K,-0.21%
2019-07-02,"23,230.0","23,275.0","23,275.0","23,228.5",0.03K,-0.09%
2019-07-03,"23,245.0","23,227.5","23,250.0","23,225.0",0.02K,0.06%
2019-07-04,"23,240.0","23,243.0","23,254.5","23,215.0",0.02K,-0.02%
2019-07-05,"23,235.0","23,248.0","23,248.5","23,235.0",0.02K,-0.02%
2019-07-08,"23,245.0","23,240.0","23,252.5","23,235.0",0.02K,0.04%
2019-07-09,"23,220.0","23,252.5","23,252.5","23,225.5",0.02K,-0.11%
2019-07-10,"23,210.0","23,216.0","23,245.0","23,212.5",0.02K,-0.04%
2019-07-11,"23,200.0","23,225.0","23,237.5","23,197.5",0.02K,-0.04%
2019-07-12,"23,200.0","23,192.5","23,205.0","23,192.5",0.02K,0.00%
2019-07-15,"23,199.0","23,198.0","23,206.0","23,185.0",0.02K,0.00%
2019-07-16,"23,200.0","23,195.0","23,202.5","23,195.0",0.01K,0.00%
2019-07-17,"23,200.0","23,185.0","23,204.0","23,185.0",0.02K,0.00%
2019-07-18,"23,214.0","23,216.0","23,222.5","23,202.5",0.02K,0.06%
2019-07-19,"23,244.0","23,242.0","23,250.5","23,199.5",0.01K,0.13%
2019-07-22,"23,211.0","23,216.0","23,246.0","23,210.0",0.12K,-0.14%
2019-07-23,"23,209.0","23,241.0","23,251.0","23,206.5",0.14K,-0.01%
2019-07-24,"23,205.0","23,217.0","23,224.5","23,208.5",0.04K,-0.02%
2019-07-25,"23,209.0","23,210.5","23,213.0","23,201.5",0.09K,0.02%
2019-07-26,"23,205.0","23,208.0","23,216.5","23,203.5",0.04K,-0.02%
2019-07-29,"23,205.0","23,211.0","23,217.5","23,208.5",0.02K,0.00%
2019-07-30,"23,200.0","23,201.5","23,216.0","23,200.5",0.02K,-0.02%
2019-07-31,"23,230.0","23,201.0","23,232.5","23,198.5",0.01K,0.13%
2019-08-01,"23,200.0","23,205.0","23,222.5","23,199.0",0.01K,-0.13%
2019-08-02,"23,215.0","23,216.5","23,236.0","23,205.0",0.02K,0.06%
2019-08-05,"23,268.0","23,230.0","23,280.5","23,223.0",0.04K,0.23%
2019-08-06,"23,250.0","23,280.0","23,292.5","23,249.0",0.02K,-0.08%
2019-08-07,"23,215.0","23,215.0","23,264.5","23,213.0",0.02K,-0.15%
2019-08-08,"23,220.0","23,220.0","23,242.5","23,208.5",0.02K,0.02%
2019-08-09,"23,204.0","23,204.0","23,215.0","23,199.5",0.02K,-0.07%
2019-08-12,"23,197.0","23,201.0","23,252.0","23,197.5",0.02K,-0.03%
2019-08-13,"23,205.0","23,203.5","23,208.0","23,199.0",0.02K,0.03%
2019-08-14,"23,200.0","23,202.5","23,212.5","23,199.0",0.02K,-0.02%
2019-08-15,"23,208.0","23,209.0","23,209.5","23,203.5",0.02K,0.03%
2019-08-16,"23,211.0","23,206.0","23,217.5","23,206.0",0.02K,0.01%
2019-08-19,"23,205.0","23,215.0","23,217.0","23,206.0",0.02K,-0.03%
2019-08-20,"23,203.0","23,209.0","23,214.0","23,200.0",0.05K,-0.01%
2019-08-21,"23,200.0","23,202.5","23,211.5","23,201.0",0.02K,-0.01%
2019-08-22,"23,200.0","23,205.0","23,211.5","23,199.5",0.02K,0.00%
2019-08-23,"23,198.0","23,201.0","23,212.5","23,195.0",0.03K,-0.01%
2019-08-26,"23,198.0","23,217.5","23,217.5","23,196.5",0.02K,0.00%
2019-08-27,"23,197.0","23,202.5","23,205.5","23,196.5",0.02K,0.00%
2019-08-28,"23,206.0","23,205.0","23,212.0","23,197.5",0.02K,0.04%
2019-08-29,"23,195.0","23,203.0","23,208.5","23,195.5",0.02K,-0.05%
2019-08-30,"23,185.0","23,203.0","23,204.0","23,183.5",0.02K,-0.04%
2019-09-02,"23,185.0","23,185.0","23,185.0","23,185.0",,0.00%
2019-09-03,"23,198.0","23,186.0","23,203.0","23,186.0",0.02K,0.06%
2019-09-04,"23,199.0","23,199.0","23,202.5","23,194.0",0.01K,0.00%
2019-09-05,"23,198.0","23,197.5","23,206.0","23,196.0",0.02K,0.00%
2019-09-06,"23,198.0","23,195.0","23,202.0","23,194.0",0.02K,0.00%
2019-09-09,"23,199.0","23,195.0","23,202.5","23,195.0",0.02K,0.00%
2019-09-10,"23,199.0","23,197.0","23,202.0","23,196.0",0.01K,0.00%
2019-09-11,"23,199.0","23,199.5","23,204.0","23,196.0",0.04K,0.00%
2019-09-12,"23,205.0","23,200.5","23,211.5","23,199.0",0.02K,0.03%
2019-09-13,"23,205.0","23,215.0","23,221.5","23,206.0",0.02K,0.00%
2019-09-16,"23,218.0","23,215.0","23,222.5","23,213.0",0.02K,0.06%
2019-09-17,"23,225.0","23,225.0","23,231.0","23,219.0",0.02K,0.03%
2019-09-18,"23,209.0","23,217.5","23,230.0","23,208.5",0.02K,-0.07%
2019-09-19,"23,211.0","23,212.0","23,226.0","23,207.5",0.03K,0.01%
2019-09-20,"23,203.0","23,211.0","23,213.0","23,202.0",0.02K,-0.03%
2019-09-23,"23,202.0","23,209.0","23,209.0","23,201.0",0.02K,0.00%
2019-09-24,"23,200.0","23,203.5","23,208.0","23,200.0",0.05K,-0.01%
2019-09-25,"23,200.0","23,203.5","23,206.5","23,201.0",0.01K,0.00%
2019-09-26,"23,200.0","23,205.0","23,205.0","23,199.5",0.01K,0.00%
2019-09-27,"23,200.0","23,202.0","23,205.5","23,200.0",0.02K,0.00%
2019-09-30,"23,200.0","23,202.0","23,206.5","23,200.5",0.02K,0.00%
2019-10-01,"23,201.0","23,201.0","23,205.5","23,201.0",0.01K,0.00%
2019-10-02,"23,200.0","23,201.0","23,205.5","23,201.0",0.01K,0.00%
2019-10-03,"23,200.0","23,201.0","23,206.0","23,201.0",0.02K,0.00%
2019-10-04,"23,200.0","23,205.0","23,207.0","23,201.0",0.01K,0.00%
2019-10-07,"23,200.0","23,201.5","23,207.0","23,201.0",0.01K,0.00%
2019-10-08,"23,200.0","23,205.0","23,206.0","23,200.0",0.01K,0.00%
2019-10-09,"23,225.0","23,205.0","23,226.0","23,200.0",0.02K,0.11%
2019-10-10,"23,200.0","23,226.0","23,226.0","23,190.0",0.05K,-0.11%
2019-10-11,"23,200.0","23,201.0","23,208.0","23,196.0",0.03K,0.00%
2019-10-14,"23,200.0","23,201.5","23,205.5","23,199.0",0.02K,0.00%
2019-10-15,"23,201.0","23,200.5","23,205.5","23,200.5",0.02K,0.00%
2019-10-16,"23,202.0","23,201.0","23,204.5","23,201.0",0.02K,0.00%
2019-10-17,"23,206.0","23,203.5","23,211.5","23,201.0",0.02K,0.02%
2019-10-18,"23,203.0","23,202.5","23,208.5","23,201.5",0.01K,-0.01%
2019-10-21,"23,205.0","23,202.5","23,208.0","23,201.0",0.02K,0.01%
2019-10-22,"23,201.0","23,203.5","23,209.0","23,202.0",0.02K,-0.02%
2019-10-23,"23,205.0","23,207.0","23,210.0","23,203.0",0.01K,0.02%
2019-10-24,"23,203.0","23,207.0","23,209.5","23,203.0",0.02K,-0.01%
2019-10-25,"23,200.0","23,202.0","23,207.0","23,198.5",0.01K,-0.01%
2019-10-28,"23,200.0","23,201.0","23,203.5","23,199.0",0.01K,0.00%
2019-10-29,"23,202.0","23,201.5","23,206.0","23,199.5",0.01K,0.01%
2019-10-30,"23,200.0","23,201.0","23,204.5","23,199.0",0.01K,-0.01%
2019-10-31,"23,202.0","23,202.0","23,204.5","23,198.5",0.01K,0.01%
2019-11-01,"23,200.0","23,199.5","23,202.0","23,199.0",0.01K,-0.01%
2019-11-04,"23,199.0","23,202.0","23,202.5","23,198.5",0.02K,0.00%
2019-11-05,"23,199.0","23,200.0","23,202.5","23,198.5",0.02K,0.00%
2019-11-06,"23,199.0","23,199.5","23,202.5","23,198.0",0.01K,0.00%
2019-11-07,"23,199.0","23,199.5","23,202.5","23,198.0",0.01K,0.00%
2019-11-08,"23,198.0","23,200.0","23,202.5","23,197.5",0.02K,0.00%
2019-11-11,"23,200.0","23,202.0","23,202.0","23,198.0",0.01K,0.01%
2019-11-12,"23,199.0","23,200.0","23,200.5","23,198.5",0.01K,0.00%
2019-11-13,"23,199.0","23,199.5","23,203.0","23,198.5",0.02K,0.00%
2019-11-14,"23,200.0","23,201.5","23,203.5","23,200.5",0.01K,0.00%
2019-11-15,"23,204.0","23,202.0","23,206.0","23,201.0",0.02K,0.02%
2019-11-18,"23,205.0","23,202.0","23,207.0","23,201.5",0.03K,0.00%
2019-11-19,"23,200.0","23,202.0","23,207.0","23,198.5",0.02K,-0.02%
2019-11-20,"23,199.0","23,201.0","23,208.5","23,198.5",0.02K,0.00%
2019-11-21,"23,193.0","23,197.5","23,201.5","23,192.5",0.02K,-0.03%
2019-11-22,"23,195.0","23,195.0","23,201.0","23,192.5",0.01K,0.01%
2019-11-25,"23,197.0","23,197.5","23,202.0","23,195.5",0.01K,0.01%
2019-11-26,"23,190.0","23,197.5","23,198.0","23,186.0",0.03K,-0.03%
2019-11-27,"23,200.0","23,203.5","23,207.5","23,196.0",0.03K,0.04%
2019-11-28,"23,200.0","23,206.5","23,207.5","23,197.5",0.02K,0.00%
2019-11-29,"23,179.0","23,200.0","23,202.5","23,180.0",0.01K,-0.09%
2019-12-02,"23,175.0","23,165.0","23,202.5","23,165.0",0.03K,-0.02%
2019-12-03,"23,170.0","23,173.5","23,180.0","23,171.0",0.02K,-0.02%
2019-12-04,"23,170.0","23,175.0","23,177.5","23,166.5",0.02K,0.00%
2019-12-06,"23,175.0","23,178.5","23,210.0","23,166.5",0.03K,0.03%
2019-12-09,"23,170.0","23,171.0","23,177.5","23,168.0",0.02K,-0.02%
2019-12-10,"23,170.0","23,170.0","23,176.0","23,168.5",0.01K,0.00%
2019-12-11,"23,175.0","23,172.0","23,177.5","23,169.0",0.01K,0.02%
2019-12-12,"23,169.0","23,173.5","23,176.5","23,167.5",0.01K,-0.03%
2019-12-13,"23,173.0","23,169.0","23,199.5","23,168.0",0.02K,0.02%
2019-12-16,"23,176.0","23,171.0","23,178.0","23,169.5",0.02K,0.01%
2019-12-17,"23,176.0","23,176.0","23,178.0","23,169.0",0.03K,0.00%
2019-12-18,"23,173.0","23,173.0","23,177.0","23,171.5",0.01K,-0.01%
2019-12-19,"23,169.0","23,171.0","23,176.5","23,168.5",0.02K,-0.02%
2019-12-20,"23,175.0","23,176.0","23,195.0","23,170.0",0.16K,0.03%
2019-12-23,"23,173.0","23,171.0","23,178.0","23,170.5",0.02K,-0.01%
2019-12-24,"23,176.0","23,179.0","23,179.0","23,172.5",0.01K,0.01%
2019-12-25,"23,173.0","23,171.0","23,178.0","23,170.0",0.01K,-0.01%
2019-12-26,"23,174.0","23,171.0","23,177.5","23,169.0",0.09K,0.00%
2019-12-27,"23,171.0","23,172.0","23,177.0","23,171.0",0.02K,-0.01%
2019-12-30,"23,170.0","23,170.5","23,175.5","23,169.0",0.01K,0.00%
2019-12-31,"23,171.0","23,172.5","23,176.5","23,169.0",0.01K,0.00%
2020-01-01,"23,171.0","23,171.0","23,171.0","23,171.0",,0.00%
2020-01-02,"23,168.0","23,171.0","23,175.5","23,168.5",0.02K,-0.01%
2020-01-03,"23,171.0","23,173.5","23,174.5","23,169.0",0.02K,0.01%
2020-01-06,"23,176.0","23,177.0","23,178.0","23,171.5",0.01K,0.02%
2020-01-07,"23,175.0","23,175.0","23,179.0","23,172.5",0.01K,0.00%
2020-01-08,"23,175.0","23,178.0","23,181.0","23,174.0",0.02K,0.00%
2020-01-09,"23,173.0","23,180.0","23,180.0","23,173.5",0.02K,-0.01%
2020-01-10,"23,176.0","23,174.0","23,205.0","23,172.0",0.05K,0.01%
2020-01-13,"23,173.0","23,174.0","23,177.0","23,172.0",0.01K,-0.01%
2020-01-14,"23,175.0","23,174.0","23,177.5","23,172.0",0.02K,0.01%
2020-01-15,"23,170.0","23,175.0","23,177.5","23,172.5",0.01K,-0.02%
2020-01-16,"23,171.0","23,171.0","23,177.5","23,169.0",0.03K,0.00%
2020-01-17,"23,170.0","23,170.0","23,175.5","23,164.0",0.02K,0.00%
2020-01-20,"23,169.0","23,170.0","23,172.5","23,167.5",0.01K,0.00%
2020-01-21,"23,170.0","23,170.0","23,174.0","23,167.5",0.02K,0.00%
2020-01-22,"23,169.0","23,171.0","23,204.5","23,167.5",0.02K,0.00%
2020-01-23,"23,169.0","23,169.0","23,169.0","23,169.0",,0.00%
2020-01-24,"23,169.0","23,169.0","23,169.0","23,169.0",,0.00%
2020-01-27,"23,169.0","23,169.0","23,169.0","23,169.0",,0.00%
2020-01-28,"23,169.0","23,169.0","23,169.0","23,169.0",,0.00%
2020-01-29,"23,169.0","23,169.0","23,169.0","23,169.0",,0.00%
2020-01-30,"23,182.0","23,180.0","23,186.5","23,169.0",0.01K,0.06%
2020-01-31,"23,222.0","23,180.0","23,228.0","23,168.0",0.04K,0.17%
2020-02-03,"23,250.0","23,255.0","23,278.0","23,220.0",0.01K,0.12%
2020-02-04,"23,230.0","23,255.0","23,267.5","23,234.0",0.01K,-0.09%
2020-02-05,"23,220.0","23,255.0","23,267.0","23,217.5",0.14K,-0.04%
2020-02-06,"23,221.0","23,223.0","23,228.5","23,217.0",0.02K,0.00%
2020-02-07,"23,230.0","23,242.0","23,242.5","23,219.5",0.02K,0.04%
2020-02-10,"23,258.0","23,255.0","23,262.5","23,214.5",0.02K,0.12%
2020-02-11,"23,240.0","23,225.0","23,262.5","23,217.5",0.02K,-0.08%
2020-02-12,"23,250.0","23,226.5","23,255.0","23,219.5",0.04K,0.04%
2020-02-13,"23,239.0","23,241.5","23,242.5","23,221.5",0.03K,-0.05%
2020-02-14,"23,245.0","23,237.5","23,254.0","23,230.0",0.02K,0.03%
2020-02-17,"23,228.0","23,250.5","23,253.5","23,224.5",0.03K,-0.07%
2020-02-18,"23,239.0","23,230.0","23,245.0","23,225.0",0.03K,0.05%
2020-02-19,"23,225.0","23,230.0","23,248.0","23,225.5",0.13K,-0.06%
2020-02-20,"23,236.0","23,240.0","23,288.5","23,226.0",0.06K,0.05%
2020-02-21,"23,242.0","23,239.0","23,251.5","23,230.0",0.02K,0.03%
2020-02-24,"23,247.0","23,246.0","23,255.5","23,240.0",0.03K,0.02%
2020-02-25,"23,270.0","23,290.0","23,290.0","23,250.0",0.01K,0.10%
2020-02-26,"23,240.0","23,270.0","23,280.0","23,236.0",0.02K,-0.13%
2020-02-27,"23,240.0","23,241.0","23,259.5","23,222.5",0.02K,0.00%
2020-02-28,"23,240.0","23,240.0","23,245.5","23,230.5",0.01K,0.00%
2020-03-02,"23,240.0","23,239.0","23,243.5","23,225.5",0.02K,0.00%
2020-03-03,"23,218.0","23,225.0","23,241.0","23,216.5",0.02K,-0.09%
2020-03-04,"23,206.0","23,226.0","23,232.0","23,202.0",0.09K,-0.05%
2020-03-05,"23,210.0","23,209.0","23,227.5","23,201.0",0.05K,0.02%
2020-03-06,"23,205.0","23,220.0","23,220.0","23,199.5",0.01K,-0.02%
2020-03-09,"23,172.0","23,207.5","23,218.0","23,173.5",0.03K,-0.14%
2020-03-10,"23,174.0","23,174.5","23,210.0","23,172.5",0.02K,0.01%
2020-03-11,"23,172.0","23,175.0","23,183.0","23,171.5",0.02K,-0.01%
2020-03-12,"23,195.0","23,180.0","23,196.5","23,171.5",0.02K,0.10%
2020-03-13,"23,208.0","23,172.5","23,223.5","23,172.5",0.02K,0.06%
2020-03-16,"23,225.0","23,220.0","23,236.0","23,214.5",0.02K,0.07%
2020-03-17,"23,238.0","23,220.0","23,255.0","23,214.5",0.02K,0.06%
2020-03-18,"23,282.0","23,248.0","23,285.0","23,241.0",,0.19%
2020-03-19,"23,354.0","23,295.0","23,430.0","23,246.5",0.02K,0.31%
2020-03-20,"23,455.0","23,412.5","23,472.5","23,369.5",0.01K,0.43%
2020-03-23,"23,540.0","23,460.0","23,558.5","23,460.0",0.01K,0.36%
2020-03-24,"23,580.0","23,635.0","23,651.0","23,587.5",0.01K,0.17%
2020-03-25,"23,600.0","23,590.0","23,630.0","23,565.0",0.02K,0.08%
2020-03-26,"23,620.0","23,640.0","23,645.0","23,597.5",0.02K,0.08%
2020-03-27,"23,620.0","23,624.0","23,640.0","23,617.0",0.02K,0.00%
2020-03-30,"23,640.0","23,627.5","23,642.5","23,618.0",0.02K,0.08%
2020-03-31,"23,616.0","23,622.5","23,635.0","23,612.0",0.06K,-0.10%
2020-04-01,"23,590.0","23,590.0","23,628.0","23,587.5",0.02K,-0.11%
2020-04-02,"23,590.0","23,590.0","23,590.0","23,590.0",,0.00%
2020-04-03,"23,550.0","23,560.0","23,605.0","23,481.0",0.06K,-0.17%
2020-04-06,"23,440.0","23,555.0","23,555.0","23,450.0",0.01K,-0.47%
2020-04-07,"23,450.0","23,460.0","23,470.0","23,447.5",0.02K,0.04%
2020-04-08,"23,550.0","23,460.0","23,565.0","23,460.0",0.03K,0.43%
2020-04-09,"23,488.0","23,514.0","23,532.0","23,471.0",0.17K,-0.26%
2020-04-10,"23,435.0","23,491.0","23,517.0","23,420.0",0.02K,-0.23%
2020-04-13,"23,432.0","23,437.5","23,460.0","23,420.0",0.12K,-0.01%
2020-04-14,"23,471.0","23,460.0","23,475.5","23,435.0",0.03K,0.17%
2020-04-15,"23,440.0","23,470.5","23,478.5","23,442.5",0.02K,-0.13%
2020-04-16,"23,440.0","23,448.0","23,465.0","23,437.5",0.02K,0.00%
2020-04-17,"23,424.0","23,460.0","23,460.0","23,418.5",0.02K,-0.07%
2020-04-20,"23,450.0","23,422.5","23,455.0","23,422.5",0.02K,0.11%
2020-04-21,"23,460.0","23,460.0","23,465.0","23,447.5",0.01K,0.04%
2020-04-22,"23,479.0","23,490.0","23,500.0","23,460.0",0.02K,0.08%
2020-04-23,"23,485.0","23,489.0","23,524.0","23,452.5",0.33K,0.03%
2020-04-24,"23,505.0","23,502.0","23,518.0","23,493.5",0.09K,0.09%
2020-04-27,"23,455.0","23,497.5","23,510.0","23,454.0",0.02K,-0.21%
2020-04-28,"23,442.0","23,465.0","23,477.5","23,440.0",0.03K,-0.06%
2020-04-29,"23,428.0","23,450.0","23,450.0","23,423.5",0.02K,-0.06%
2020-04-30,"23,428.0","23,428.0","23,428.0","23,428.0",,0.00%
2020-05-01,"23,428.0","23,428.0","23,428.0","23,428.0",,0.00%
2020-05-04,"23,445.0","23,475.0","23,475.0","23,439.0",0.01K,0.07%
2020-05-05,"23,421.0","23,424.0","23,427.5","23,419.5",0.02K,-0.10%
2020-05-06,"23,423.0","23,420.0","23,437.5","23,418.0",0.02K,0.01%
2020-05-07,"23,425.0","23,422.5","23,432.5","23,421.5",0.01K,0.01%
2020-05-08,"23,377.0","23,475.0","23,475.0","23,373.5",0.02K,-0.20%
2020-05-11,"23,322.0","23,382.5","23,405.0","23,318.0",0.02K,-0.24%
2020-05-12,"23,330.0","23,331.0","23,382.5","23,318.0",0.02K,0.03%
2020-05-13,"23,347.0","23,375.0","23,380.0","23,334.0",0.02K,0.07%
2020-05-14,"23,350.0","23,374.5","23,386.0","23,349.0",0.02K,0.01%
2020-05-15,"23,355.0","23,355.0","23,371.5","23,351.0",0.02K,0.02%
2020-05-18,"23,338.0","23,349.0","23,360.0","23,335.0",0.02K,-0.07%
2020-05-19,"23,295.0","23,317.5","23,370.0","23,292.5",0.02K,-0.18%
2020-05-20,"23,270.0","23,297.5","23,311.5","23,271.0",0.02K,-0.11%
2020-05-21,"23,275.0","23,272.5","23,285.0","23,252.5",0.02K,0.02%
2020-05-22,"23,267.0","23,271.0","23,282.0","23,252.5",0.02K,-0.03%
2020-05-25,"23,312.0","23,277.5","23,320.0","23,272.5",0.13K,0.19%
2020-05-26,"23,336.0","23,301.0","23,338.0","23,301.0",0.25K,0.10%
2020-05-27,"23,325.0","23,324.0","23,331.5","23,300.0",0.02K,-0.05%
2020-05-28,"23,300.0","23,295.0","23,329.0","23,287.5",0.02K,-0.11%
2020-05-29,"23,280.0","23,281.0","23,305.0","23,275.0",0.02K,-0.09%
2020-06-01,"23,260.0","23,281.5","23,301.0","23,254.0",0.03K,-0.09%
2020-06-02,"23,253.0","23,257.5","23,282.0","23,247.5",0.02K,-0.03%
2020-06-03,"23,260.0","23,262.5","23,273.0","23,252.5",0.02K,0.03%
2020-06-04,"23,263.0","23,264.5","23,274.0","23,257.5",0.02K,0.01%
2020-06-05,"23,255.0","23,255.5","23,262.0","23,250.0",0.01K,-0.03%
2020-06-08,"23,255.0","23,257.5","23,265.0","23,239.5",0.02K,0.00%
2020-06-09,"23,205.0","23,232.0","23,265.0","23,202.0",0.02K,-0.22%
2020-06-10,"23,190.0","23,200.0","23,220.0","23,186.5",0.02K,-0.06%
2020-06-11,"23,215.0","23,200.0","23,217.5","23,190.0",0.01K,0.11%
2020-06-12,"23,206.0","23,217.5","23,225.0","23,199.0",0.02K,-0.04%
2020-06-15,"23,220.0","23,222.5","23,243.0","23,205.0",0.02K,0.06%
2020-06-16,"23,210.0","23,222.0","23,235.5","23,206.5",0.02K,-0.04%
2020-06-17,"23,196.0","23,198.5","23,240.0","23,194.0",0.02K,-0.06%
2020-06-18,"23,210.0","23,206.5","23,218.0","23,193.5",0.01K,0.06%
2020-06-19,"23,215.0","23,208.0","23,225.0","23,194.0",0.03K,0.02%
2020-06-22,"23,210.0","23,212.5","23,220.0","23,207.5",0.01K,-0.02%
2020-06-23,"23,213.0","23,215.0","23,219.0","23,207.5",0.02K,0.01%
2020-06-24,"23,195.0","23,222.0","23,223.0","23,204.0",0.02K,-0.08%
2020-06-25,"23,208.0","23,205.0","23,220.5","23,200.0",0.02K,0.06%
2020-06-26,"23,210.0","23,211.0","23,219.0","23,200.0",0.02K,0.01%
2020-06-29,"23,198.0","23,211.0","23,216.0","23,197.5",0.02K,-0.05%
2020-06-30,"23,204.0","23,205.0","23,210.0","23,199.0",0.02K,0.03%
2020-07-01,"23,203.0","23,205.0","23,213.5","23,198.5",0.02K,0.00%
2020-07-02,"23,202.0","23,205.0","23,210.0","23,195.0",0.02K,0.00%
2020-07-03,"23,199.0","23,199.5","23,210.0","23,197.5",0.01K,-0.01%
2020-07-06,"23,201.0","23,201.5","23,207.5","23,198.0",0.02K,0.01%
2020-07-07,"23,180.0","23,197.5","23,211.5","23,183.0",0.02K,-0.09%
2020-07-08,"23,188.0","23,205.0","23,210.0","23,185.0",0.02K,0.03%
2020-07-09,"23,184.0","23,191.0","23,206.0","23,183.5",0.02K,-0.02%
2020-07-10,"23,177.0","23,192.5","23,204.5","23,173.0",0.02K,-0.03%
2020-07-13,"23,179.0","23,193.5","23,197.5","23,175.0",0.02K,0.01%
2020-07-14,"23,181.0","23,185.5","23,232.5","23,175.0",0.02K,0.01%
2020-07-15,"23,183.0","23,180.0","23,192.5","23,175.5",0.02K,0.01%
2020-07-16,"23,184.0","23,185.0","23,187.5","23,176.5",0.01K,0.00%
2020-07-17,"23,191.0","23,195.0","23,195.5","23,177.5",0.02K,0.03%
2020-07-20,"23,188.0","23,190.0","23,195.5","23,179.0",0.02K,-0.01%
2020-07-21,"23,180.0","23,183.0","23,190.0","23,176.0",0.02K,-0.03%
2020-07-22,"23,184.0","23,187.5","23,195.0","23,175.5",0.02K,0.02%
2020-07-23,"23,180.0","23,183.0","23,186.0","23,176.0",0.02K,-0.02%
2020-07-24,"23,175.0","23,180.0","23,186.5","23,173.0",0.01K,-0.02%
2020-07-27,"23,181.0","23,187.5","23,187.5","23,178.5",0.02K,0.03%
2020-07-28,"23,170.0","23,176.5","23,200.0","23,174.0",0.01K,-0.05%
2020-07-29,"23,175.0","23,180.0","23,184.5","23,173.5",0.02K,0.02%
2020-07-30,"23,175.0","23,175.0","23,183.0","23,173.0",0.02K,0.00%
2020-07-31,"23,170.0","23,177.0","23,183.5","23,173.0",0.01K,-0.02%
2020-08-03,"23,170.0","23,180.0","23,183.0","23,169.0",0.02K,0.00%
2020-08-04,"23,175.0","23,174.5","23,183.0","23,172.5",0.02K,0.02%
2020-08-05,"23,174.0","23,174.5","23,182.5","23,172.5",0.01K,0.00%
2020-08-06,"23,173.0","23,175.0","23,182.5","23,172.5",0.01K,0.00%
2020-08-07,"23,173.0","23,180.0","23,182.5","23,172.5",0.02K,0.00%
2020-08-10,"23,170.0","23,175.0","23,200.0","23,172.5",0.02K,-0.01%
2020-08-11,"23,174.0","23,175.0","23,182.0","23,172.5",0.01K,0.02%
2020-08-12,"23,175.0","23,174.5","23,183.0","23,172.5",0.01K,0.00%
2020-08-13,"23,174.0","23,179.0","23,184.0","23,172.5",0.02K,0.00%
2020-08-14,"23,174.0","23,176.0","23,184.0","23,172.5",0.01K,0.00%
2020-08-17,"23,174.0","23,187.5","23,187.5","23,170.0",0.02K,0.00%
2020-08-18,"23,174.0","23,174.5","23,182.5","23,172.5",0.01K,0.00%
2020-08-19,"23,174.0","23,174.5","23,177.5","23,172.5",0.01K,0.00%
2020-08-20,"23,174.0","23,175.5","23,182.5","23,172.5",0.02K,0.00%
2020-08-21,"23,175.0","23,175.5","23,183.0","23,173.0",0.02K,0.00%
2020-08-24,"23,177.0","23,187.5","23,187.5","23,174.5",0.02K,0.01%
2020-08-25,"23,170.0","23,178.0","23,183.5","23,171.0",0.02K,-0.03%
