Date,Price,Open,High,Low,Vol.,Change %
2001-01-05,214.32,214.32,214.32,214.32,0.05K,1.79%
2001-01-08,218.12,218.12,218.12,218.12,0.07K,1.77%
2001-01-10,222.15,222.15,222.15,222.15,0.18K,1.85%
2001-01-12,225.67,225.67,225.67,225.67,0.22K,1.58%
2001-01-15,228.35,228.35,228.35,228.35,0.12K,1.19%
2001-01-17,232.68,232.68,232.68,232.68,0.09K,1.90%
2001-01-19,236.97,236.97,236.97,236.97,0.04K,1.84%
2001-01-29,241.36,241.36,241.36,241.36,0.01K,1.85%
2001-01-31,245.80,245.80,245.80,245.80,0.01K,1.84%
2001-02-02,250.23,250.23,250.23,250.23,0.03K,1.80%
2001-02-05,254.96,254.96,254.96,254.96,0.00K,1.89%
2001-02-07,259.93,259.93,259.93,259.93,0.01K,1.95%
2001-02-09,260.15,260.15,260.15,260.15,0.32K,0.08%
2001-02-12,256.18,256.18,256.18,256.18,0.13K,-1.53%
2001-02-14,252.21,252.21,252.21,252.21,0.08K,-1.55%
2001-02-16,248.98,248.98,248.98,248.98,0.04K,-1.28%
2001-02-19,245.99,245.99,245.99,245.99,0.04K,-1.20%
2001-02-21,246.75,246.75,246.75,246.75,0.24K,0.31%
2001-02-23,251.22,251.22,251.22,251.22,0.16K,1.81%
2001-02-26,255.61,255.61,255.61,255.61,0.10K,1.75%
2001-02-28,252.40,252.40,252.40,252.40,0.29K,-1.26%
2001-03-02,253.64,253.64,253.64,253.64,0.21K,0.49%
2001-03-05,250.73,250.73,250.73,250.73,0.17K,-1.15%
2001-03-07,248.05,248.05,248.05,248.05,0.20K,-1.07%
2001-03-09,252.61,252.61,252.61,252.61,0.12K,1.84%
2001-03-12,255.99,255.99,255.99,255.99,0.12K,1.34%
2001-03-14,257.70,257.70,257.70,257.70,0.14K,0.67%
2001-03-16,258.52,258.52,258.52,258.52,0.10K,0.32%
2001-03-19,260.29,260.29,260.29,260.29,0.18K,0.68%
2001-03-21,261.11,261.11,261.11,261.11,0.08K,0.32%
2001-03-23,259.60,259.60,259.60,259.60,0.14K,-0.58%
2001-03-26,260.11,260.11,260.11,260.11,0.08K,0.20%
2001-03-28,264.70,264.70,264.70,264.70,0.09K,1.76%
2001-03-30,269.30,269.30,269.30,269.30,0.04K,1.74%
2001-04-02,274.43,274.43,274.43,274.43,0.14K,1.90%
2001-04-04,279.56,279.56,279.56,279.56,0.06K,1.87%
2001-04-06,284.69,284.69,284.69,284.69,0.03K,1.84%
2001-04-09,289.82,289.82,289.82,289.82,0.15K,1.80%
2001-04-11,295.09,295.09,295.09,295.09,0.10K,1.82%
2001-04-13,300.36,300.36,300.36,300.36,0.07K,1.79%
2001-04-16,306.16,306.16,306.16,306.16,0.04K,1.93%
2001-04-18,311.96,311.96,311.96,311.96,0.06K,1.89%
2001-04-20,317.76,317.76,317.76,317.76,0.12K,1.86%
2001-04-23,313.74,313.74,313.74,313.74,0.32K,-1.27%
2001-04-25,315.27,315.27,315.27,315.27,0.42K,0.49%
2001-04-27,321.07,321.07,321.07,321.07,0.05K,1.84%
2001-05-02,327.13,327.13,327.13,327.13,0.04K,1.89%
2001-05-04,332.00,332.00,332.00,332.00,0.12K,1.49%
2001-05-07,338.35,338.35,338.35,338.35,0.07K,1.91%
2001-05-09,344.47,344.47,344.47,344.47,0.16K,1.81%
2001-05-11,351.06,351.06,351.06,351.06,0.03K,1.91%
2001-05-14,357.65,357.65,357.65,357.65,0.06K,1.88%
2001-05-16,364.27,364.27,364.27,364.27,0.03K,1.85%
2001-05-18,370.90,370.90,370.90,370.90,0.06K,1.82%
2001-05-21,377.43,377.43,377.43,377.43,0.05K,1.76%
2001-05-23,384.16,384.16,384.16,384.16,0.23K,1.78%
2001-05-25,390.88,390.88,390.88,390.88,0.08K,1.75%
2001-05-28,397.50,397.50,397.50,397.50,0.13K,1.69%
2001-05-30,404.26,404.26,404.26,404.26,0.01K,1.70%
2001-06-01,411.03,411.03,411.03,411.03,0.02K,1.67%
2001-06-04,417.79,417.79,417.79,417.79,0.02K,1.64%
2001-06-06,424.56,424.56,424.56,424.56,0.03K,1.62%
2001-06-08,426.58,426.58,426.58,426.58,0.19K,0.48%
2001-06-11,428.02,428.02,428.02,428.02,0.43K,0.34%
2001-06-13,456.18,456.18,456.18,456.18,0.12K,6.58%
2001-06-15,486.34,486.34,486.34,486.34,0.07K,6.61%
2001-06-18,518.62,518.62,518.62,518.62,0.21K,6.64%
2001-06-20,553.56,553.56,553.56,553.56,0.14K,6.74%
2001-06-22,563.00,563.00,563.00,563.00,0.54K,1.71%
2001-06-25,571.04,571.04,571.04,571.04,0.27K,1.43%
2001-06-27,531.93,531.93,531.93,531.93,0.08K,-6.85%
2001-06-29,500.28,500.28,500.28,500.28,0.12K,-5.95%
2001-07-02,491.17,491.17,491.17,491.17,0.18K,-1.82%
2001-07-04,512.80,512.80,512.80,512.80,0.27K,4.40%
2001-07-06,502.93,502.93,502.93,502.93,0.22K,-1.92%
2001-07-09,470.83,470.83,470.83,470.83,0.11K,-6.38%
2001-07-11,436.13,436.13,436.13,436.13,0.09K,-7.37%
2001-07-13,416.46,416.46,416.46,416.46,0.17K,-4.51%
2001-07-16,411.43,411.43,411.43,411.43,0.12K,-1.21%
2001-07-18,438.12,438.12,438.12,438.12,0.10K,6.49%
2001-07-20,466.67,466.67,466.67,466.67,0.08K,6.52%
2001-07-23,438.33,438.33,438.33,438.33,0.28K,-6.07%
2001-07-25,450.87,450.87,450.87,450.87,0.14K,2.86%
2001-07-27,445.37,445.37,445.37,445.37,0.10K,-1.22%
2001-07-30,422.46,422.46,422.46,422.46,0.10K,-5.14%
2001-08-01,395.63,395.63,395.63,395.63,0.12K,-6.35%
2001-08-03,371.76,371.76,371.76,371.76,0.06K,-6.03%
2001-08-06,350.69,350.69,350.69,350.69,0.08K,-5.67%
2001-08-08,373.63,373.63,373.63,373.63,0.26K,6.54%
2001-08-10,394.18,394.18,394.18,394.18,0.21K,5.50%
2001-08-13,368.34,368.34,368.34,368.34,0.13K,-6.56%
2001-08-15,344.31,344.31,344.31,344.31,0.07K,-6.52%
2001-08-17,321.83,321.83,321.83,321.83,0.19K,-6.53%
2001-08-20,302.25,302.25,302.25,302.25,0.20K,-6.08%
2001-08-22,320.98,320.98,320.98,320.98,0.17K,6.20%
2001-08-24,300.03,300.03,300.03,300.03,0.15K,-6.53%
2001-08-27,279.65,279.65,279.65,279.65,0.06K,-6.79%
2001-08-29,261.35,261.35,261.35,261.35,0.12K,-6.54%
2001-08-31,277.40,277.40,277.40,277.40,0.30K,6.14%
2001-09-05,296.43,296.43,296.43,296.43,0.09K,6.86%
2001-09-07,307.76,307.76,307.76,307.76,0.25K,3.82%
2001-09-10,286.55,286.55,286.55,286.55,0.27K,-6.89%
2001-09-12,284.68,284.68,284.68,284.68,0.20K,-0.65%
2001-09-14,274.64,274.64,274.64,274.64,0.16K,-3.53%
2001-09-17,266.09,266.09,266.09,266.09,0.14K,-3.11%
2001-09-19,273.37,273.37,273.37,273.37,0.16K,2.74%
2001-09-21,272.03,272.03,272.03,272.03,0.11K,-0.49%
2001-09-24,259.75,259.75,259.75,259.75,0.15K,-4.51%
2001-09-26,249.72,249.72,249.72,249.72,0.13K,-3.86%
2001-09-28,244.46,244.46,244.46,244.46,0.14K,-2.11%
2001-10-01,229.06,229.06,229.06,229.06,0.14K,-6.30%
2001-10-03,214.29,214.29,214.29,214.29,0.10K,-6.45%
2001-10-05,203.12,203.12,203.12,203.12,0.21K,-5.21%
2001-10-08,217.10,217.10,217.10,217.10,0.30K,6.88%
2001-10-10,221.18,221.18,221.18,221.18,0.16K,1.88%
2001-10-12,225.27,225.27,225.27,225.27,0.00K,1.85%
2001-10-15,229.35,229.35,229.35,229.35,0.99K,1.81%
2001-10-17,233.48,233.48,233.48,233.48,0.01K,1.80%
2001-10-19,237.62,237.62,237.62,237.62,0.01K,1.77%
2001-10-22,242.01,242.01,242.01,242.01,0.02K,1.85%
2001-10-24,246.41,246.41,246.41,246.41,0.05K,1.82%
2001-10-26,250.85,250.85,250.85,250.85,0.02K,1.80%
2001-10-29,255.55,255.55,255.55,255.55,0.41K,1.87%
2001-10-31,260.29,260.29,260.29,260.29,0.05K,1.85%
2001-11-02,265.03,265.03,265.03,265.03,0.07K,1.82%
2001-11-05,269.77,269.77,269.77,269.77,0.07K,1.79%
2001-11-07,274.89,274.89,274.89,274.89,0.03K,1.90%
2001-11-09,280.03,280.03,280.03,280.03,0.02K,1.87%
2001-11-12,285.06,285.06,285.06,285.06,0.03K,1.80%
2001-11-14,290.51,290.51,290.51,290.51,0.03K,1.91%
2001-11-16,295.97,295.97,295.97,295.97,0.02K,1.88%
2001-11-19,301.09,301.09,301.09,301.09,0.05K,1.73%
2001-11-21,296.11,296.11,296.11,296.11,0.30K,-1.65%
2001-11-23,292.17,292.17,292.17,292.17,0.19K,-1.33%
2001-11-26,296.90,296.90,296.90,296.90,0.28K,1.62%
2001-11-28,293.03,293.03,293.03,293.03,0.16K,-1.30%
2001-11-30,288.52,288.52,288.52,288.52,0.04K,-1.54%
2001-12-03,283.02,283.02,283.02,283.02,0.03K,-1.91%
2001-12-05,279.15,279.15,279.15,279.15,0.02K,-1.37%
2001-12-07,275.49,275.49,275.49,275.49,0.07K,-1.31%
2001-12-10,271.62,271.62,271.62,271.62,0.15K,-1.40%
2001-12-12,267.83,267.83,267.83,267.83,0.08K,-1.40%
2001-12-14,263.04,263.04,263.04,263.04,0.05K,-1.79%
2001-12-17,259.08,259.08,259.08,259.08,0.03K,-1.51%
2001-12-19,247.26,247.26,247.26,247.26,0.09K,-4.56%
2001-12-21,250.95,250.95,250.95,250.95,0.36K,1.49%
2001-12-24,248.05,248.05,248.05,248.05,0.18K,-1.16%
2001-12-26,242.75,242.75,242.75,242.75,0.15K,-2.14%
2001-12-28,239.27,239.27,239.27,239.27,0.07K,-1.43%
2001-12-31,235.40,235.40,235.40,235.40,0.04K,-1.62%
2002-01-02,231.70,231.70,231.70,231.70,0.06K,-1.57%
2002-01-04,227.79,227.79,227.79,227.79,0.04K,-1.69%
2002-01-07,225.95,225.95,225.95,225.95,0.28K,-0.81%
2002-01-09,222.90,222.90,222.90,222.90,0.19K,-1.35%
2002-01-11,219.22,219.22,219.22,219.22,0.08K,-1.65%
2002-01-14,214.16,214.16,214.16,214.16,0.05K,-2.31%
2002-01-16,210.68,210.68,210.68,210.68,0.03K,-1.62%
2002-01-18,206.79,206.79,206.79,206.79,0.03K,-1.85%
2002-01-21,203.27,203.27,203.27,203.27,0.08K,-1.70%
2002-01-23,206.01,206.01,206.01,206.01,0.33K,1.35%
2002-01-25,209.02,209.02,209.02,209.02,0.16K,1.46%
2002-01-28,210.76,210.76,210.76,210.76,0.12K,0.83%
2002-01-30,207.55,207.55,207.55,207.55,0.55K,-1.52%
2002-02-01,204.48,204.48,204.48,204.48,0.28K,-1.48%
2002-02-04,203.77,203.77,203.77,203.77,0.27K,-0.35%
2002-02-06,205.37,205.37,205.37,205.37,0.18K,0.79%
2002-02-08,205.20,205.20,205.20,205.20,0.29K,-0.08%
2002-02-15,205.20,205.20,205.20,205.20,,0.00%
2002-02-18,202.89,202.89,202.89,202.89,0.06K,-1.13%
2002-02-20,199.52,199.52,199.52,199.52,0.09K,-1.66%
2002-02-22,196.58,196.58,196.58,196.58,0.12K,-1.47%
2002-02-25,193.79,193.79,193.79,193.79,0.18K,-1.42%
2002-02-27,191.10,191.10,191.10,191.10,0.09K,-1.39%
2002-03-01,193.59,193.59,193.59,193.59,0.45K,1.30%
2002-03-04,190.98,190.98,190.98,190.98,0.21K,-1.35%
2002-03-05,188.22,188.22,188.22,188.22,0.14K,-1.45%
2002-03-06,185.74,185.74,185.74,185.74,0.15K,-1.32%
2002-03-07,183.20,183.20,183.20,183.20,0.17K,-1.37%
2002-03-08,181.20,181.20,181.20,181.20,0.18K,-1.09%
2002-03-11,180.73,180.73,180.73,180.73,0.35K,-0.26%
2002-03-12,182.92,182.92,182.92,182.92,0.15K,1.21%
2002-03-13,185.66,185.66,185.66,185.66,0.08K,1.50%
2002-03-14,188.97,188.97,188.97,188.97,0.10K,1.78%
2002-03-15,192.39,192.39,192.39,192.39,0.20K,1.81%
2002-03-18,190.30,190.30,190.30,190.30,0.41K,-1.09%
2002-03-19,187.06,187.06,187.06,187.06,0.15K,-1.70%
2002-03-20,189.05,189.05,189.05,189.05,0.39K,1.06%
2002-03-21,189.26,189.26,189.26,189.26,0.13K,0.11%
2002-03-22,187.67,187.67,187.67,187.67,0.14K,-0.84%
2002-03-25,188.71,188.71,188.71,188.71,0.10K,0.55%
2002-03-26,191.97,191.97,191.97,191.97,0.12K,1.73%
2002-03-27,195.11,195.11,195.11,195.11,0.13K,1.64%
2002-03-28,197.89,197.89,197.89,197.89,0.14K,1.42%
2002-03-29,200.15,200.15,200.15,200.15,0.12K,1.14%
2002-04-01,203.14,203.14,203.14,203.14,0.14K,1.49%
2002-04-02,203.22,203.22,203.22,203.22,0.18K,0.04%
2002-04-03,202.16,202.16,202.16,202.16,0.36K,-0.52%
2002-04-04,201.38,201.38,201.38,201.38,0.21K,-0.39%
2002-04-05,198.77,198.77,198.77,198.77,0.11K,-1.30%
2002-04-08,198.52,198.52,198.52,198.52,0.15K,-0.13%
2002-04-09,200.48,200.48,200.48,200.48,0.14K,0.99%
2002-04-10,200.85,200.85,200.85,200.85,0.13K,0.18%
2002-04-11,200.36,200.36,200.36,200.36,0.15K,-0.24%
2002-04-12,199.69,199.69,199.69,199.69,0.11K,-0.33%
2002-04-15,200.40,200.40,200.40,200.40,0.11K,0.36%
2002-04-16,198.44,198.44,198.44,198.44,0.12K,-0.98%
2002-04-17,197.12,197.12,197.12,197.12,0.10K,-0.67%
2002-04-18,199.31,199.31,199.31,199.31,0.16K,1.11%
2002-04-19,201.43,201.43,201.43,201.43,0.17K,1.06%
2002-04-22,201.14,201.14,201.14,201.14,0.15K,-0.14%
2002-04-23,202.81,202.81,202.81,202.81,0.24K,0.83%
2002-04-24,205.65,205.65,205.65,205.65,0.21K,1.40%
2002-04-25,207.06,207.06,207.06,207.06,0.95K,0.69%
2002-04-26,208.48,208.48,208.48,208.48,0.24K,0.69%
2002-04-29,208.48,208.48,208.48,208.48,,0.00%
2002-05-02,209.52,209.52,209.52,209.52,0.40K,0.50%
2002-05-03,212.95,212.95,212.95,212.95,0.28K,1.64%
2002-05-06,214.23,214.23,214.23,214.23,0.28K,0.60%
2002-05-07,210.43,210.43,210.43,210.43,0.24K,-1.77%
2002-05-08,207.05,207.05,207.05,207.05,0.26K,-1.61%
2002-05-09,208.85,208.85,208.85,208.85,0.19K,0.87%
2002-05-10,211.88,211.88,211.88,211.88,0.22K,1.45%
2002-05-13,209.62,209.62,209.62,209.62,0.28K,-1.07%
2002-05-14,209.88,209.88,209.88,209.88,0.21K,0.12%
2002-05-15,209.82,209.82,209.82,209.82,0.25K,-0.03%
2002-05-16,209.08,209.08,209.08,209.08,0.23K,-0.35%
2002-05-17,209.79,209.79,209.79,209.79,0.51K,0.34%
2002-05-20,208.14,208.14,208.14,208.14,0.17K,-0.79%
2002-05-21,208.93,208.93,208.93,208.93,0.18K,0.38%
2002-05-22,209.66,209.66,209.66,209.66,0.16K,0.35%
2002-05-23,208.93,208.93,208.93,208.93,0.14K,-0.35%
2002-05-24,208.04,208.04,208.04,208.04,0.20K,-0.43%
2002-05-27,206.30,206.30,206.30,206.30,0.20K,-0.84%
2002-05-28,205.02,205.02,205.02,205.02,0.25K,-0.62%
2002-05-29,203.65,203.65,203.65,203.65,0.18K,-0.67%
2002-05-30,203.77,203.77,203.77,203.77,0.16K,0.06%
2002-05-31,207.12,207.12,207.12,207.12,0.22K,1.64%
2002-06-03,207.81,207.81,207.81,207.81,0.13K,0.33%
2002-06-04,205.68,205.68,205.68,205.68,0.09K,-1.02%
2002-06-05,205.48,205.48,205.48,205.48,0.07K,-0.10%
2002-06-06,205.07,205.07,205.07,205.07,0.09K,-0.20%
2002-06-07,203.06,203.06,203.06,203.06,0.09K,-0.98%
2002-06-10,204.88,204.88,204.88,204.88,0.09K,0.90%
2002-06-11,203.53,203.53,203.53,203.53,0.09K,-0.66%
2002-06-12,203.79,203.79,203.79,203.79,0.11K,0.13%
2002-06-13,202.35,202.35,202.35,202.35,0.07K,-0.71%
2002-06-14,200.75,200.75,200.75,200.75,0.12K,-0.79%
2002-06-17,197.77,197.77,197.77,197.77,0.12K,-1.48%
2002-06-18,195.59,195.59,195.59,195.59,0.07K,-1.10%
2002-06-19,192.13,192.13,192.13,192.13,0.15K,-1.77%
2002-06-20,193.32,193.32,193.32,193.32,0.19K,0.62%
2002-06-21,196.89,196.89,196.89,196.89,0.04K,1.85%
2002-06-24,200.50,200.50,200.50,200.50,0.04K,1.83%
2002-06-25,202.40,202.40,202.40,202.40,0.15K,0.95%
2002-06-26,200.50,200.50,200.50,200.50,0.20K,-0.94%
2002-06-27,199.61,199.61,199.61,199.61,0.13K,-0.44%
2002-06-28,202.06,202.06,202.06,202.06,0.14K,1.23%
2002-07-01,200.26,200.26,200.26,200.26,0.14K,-0.89%
2002-07-02,199.94,199.94,199.94,199.94,0.16K,-0.16%
2002-07-03,199.61,199.61,199.61,199.61,0.15K,-0.17%
2002-07-04,199.70,199.70,199.70,199.70,0.14K,0.05%
2002-07-05,200.50,200.50,200.50,200.50,0.19K,0.40%
2002-07-08,200.19,200.19,200.19,200.19,0.17K,-0.15%
2002-07-09,199.00,199.00,199.00,199.00,0.20K,-0.59%
2002-07-10,197.27,197.27,197.27,197.27,0.26K,-0.87%
2002-07-11,197.25,197.25,197.25,197.25,0.18K,-0.01%
2002-07-12,198.17,198.17,198.17,198.17,0.13K,0.47%
2002-07-15,197.37,197.37,197.37,197.37,0.38K,-0.40%
2002-07-16,196.85,196.85,196.85,196.85,0.14K,-0.26%
2002-07-17,194.30,194.30,194.30,194.30,0.15K,-1.30%
2002-07-18,192.42,192.42,192.42,192.42,0.13K,-0.97%
2002-07-19,191.25,191.25,191.25,191.25,0.13K,-0.61%
2002-07-22,193.36,193.36,193.36,193.36,0.43K,1.10%
2002-07-23,196.85,196.85,196.85,196.85,0.15K,1.80%
2002-07-24,197.42,197.42,197.42,197.42,0.30K,0.29%
2002-07-25,194.49,194.49,194.49,194.49,0.22K,-1.48%
2002-07-26,195.79,195.79,195.79,195.79,0.12K,0.67%
2002-07-29,195.16,195.16,195.16,195.16,0.13K,-0.32%
2002-07-30,196.94,196.94,196.94,196.94,0.11K,0.91%
2002-07-31,197.57,197.57,197.57,197.57,0.29K,0.32%
2002-08-01,197.12,197.12,197.12,197.12,0.08K,-0.23%
2002-08-02,195.06,195.06,195.06,195.06,0.20K,-1.05%
2002-08-05,193.67,193.67,193.67,193.67,0.16K,-0.71%
2002-08-06,194.34,194.34,194.34,194.34,0.12K,0.35%
2002-08-07,194.06,194.06,194.06,194.06,0.11K,-0.14%
2002-08-08,193.39,193.39,193.39,193.39,0.11K,-0.35%
2002-08-09,192.49,192.49,192.49,192.49,0.15K,-0.47%
2002-08-12,191.53,191.53,191.53,191.53,0.12K,-0.50%
2002-08-13,189.78,189.78,189.78,189.78,0.16K,-0.91%
2002-08-14,188.73,188.73,188.73,188.73,0.14K,-0.55%
2002-08-15,189.55,189.55,189.55,189.55,0.19K,0.43%
2002-08-16,191.67,191.67,191.67,191.67,0.11K,1.12%
2002-08-19,192.67,192.67,192.67,192.67,0.14K,0.52%
2002-08-20,190.96,190.96,190.96,190.96,0.11K,-0.89%
2002-08-21,190.90,190.90,190.90,190.90,0.18K,-0.03%
2002-08-22,190.95,190.95,190.95,190.95,0.18K,0.03%
2002-08-23,190.21,190.21,190.21,190.21,0.17K,-0.39%
2002-08-26,189.97,189.97,189.97,189.97,0.13K,-0.13%
2002-08-27,189.32,189.32,189.32,189.32,0.14K,-0.34%
2002-08-28,190.54,190.54,190.54,190.54,0.13K,0.64%
2002-08-29,191.28,191.28,191.28,191.28,0.17K,0.39%
2002-08-30,191.66,191.66,191.66,191.66,0.18K,0.20%
2002-09-03,191.43,191.43,191.43,191.43,0.09K,-0.12%
2002-09-04,190.59,190.59,190.59,190.59,0.17K,-0.44%
2002-09-05,190.54,190.54,190.54,190.54,0.12K,-0.03%
2002-09-06,190.45,190.45,190.45,190.45,0.09K,-0.05%
2002-09-09,190.21,190.21,190.21,190.21,0.11K,-0.13%
2002-09-10,189.86,189.86,189.86,189.86,0.10K,-0.18%
2002-09-11,189.40,189.40,189.40,189.40,0.20K,-0.24%
2002-09-12,189.14,189.14,189.14,189.14,0.16K,-0.14%
2002-09-13,188.72,188.72,188.72,188.72,0.13K,-0.22%
2002-09-16,188.66,188.66,188.66,188.66,0.18K,-0.03%
2002-09-17,186.87,186.87,186.87,186.87,0.15K,-0.95%
2002-09-18,185.00,185.00,185.00,185.00,0.13K,-1.00%
2002-09-19,184.69,184.69,184.69,184.69,0.12K,-0.17%
2002-09-20,183.83,183.83,183.83,183.83,0.16K,-0.47%
2002-09-23,182.33,182.33,182.33,182.33,0.15K,-0.82%
2002-09-24,179.93,179.93,179.93,179.93,0.12K,-1.32%
2002-09-25,181.66,181.66,181.66,181.66,0.14K,0.96%
2002-09-26,183.67,183.67,183.67,183.67,0.18K,1.11%
2002-09-27,182.62,182.62,182.62,182.62,0.12K,-0.57%
2002-09-30,182.13,182.13,182.13,182.13,0.09K,-0.27%
2002-10-01,182.97,182.97,182.97,182.97,0.08K,0.46%
2002-10-02,182.84,182.84,182.84,182.84,0.07K,-0.07%
2002-10-03,183.40,183.40,183.40,183.40,0.11K,0.31%
2002-10-04,182.49,182.49,182.49,182.49,0.07K,-0.50%
2002-10-07,181.71,181.71,181.71,181.71,0.12K,-0.43%
2002-10-08,180.02,180.02,180.02,180.02,0.14K,-0.93%
2002-10-09,178.85,178.85,178.85,178.85,0.13K,-0.65%
2002-10-10,179.10,179.10,179.10,179.10,0.54K,0.14%
2002-10-11,179.33,179.33,179.33,179.33,0.04K,0.13%
2002-10-14,180.10,180.10,180.10,180.10,0.11K,0.43%
2002-10-15,180.63,180.63,180.63,180.63,0.13K,0.29%
2002-10-16,180.13,180.13,180.13,180.13,0.07K,-0.28%
2002-10-17,179.66,179.66,179.66,179.66,0.09K,-0.26%
2002-10-18,178.64,178.64,178.64,178.64,0.16K,-0.57%
2002-10-21,178.66,178.66,178.66,178.66,0.09K,0.01%
2002-10-22,179.39,179.39,179.39,179.39,0.10K,0.41%
2002-10-23,179.10,179.10,179.10,179.10,0.07K,-0.16%
2002-10-24,178.94,178.94,178.94,178.94,0.09K,-0.09%
2002-10-25,178.81,178.81,178.81,178.81,0.07K,-0.07%
2002-10-28,178.80,178.80,178.80,178.80,0.11K,-0.01%
2002-10-29,177.92,177.92,177.92,177.92,0.10K,-0.49%
2002-10-30,177.61,177.61,177.61,177.61,0.06K,-0.17%
2002-10-31,177.61,177.61,177.61,177.61,0.05K,0.00%
2002-11-01,177.35,177.35,177.35,177.35,0.08K,-0.15%
2002-11-04,176.57,176.57,176.57,176.57,0.39K,-0.44%
2002-11-05,175.02,175.02,175.02,175.02,0.29K,-0.88%
2002-11-06,174.84,174.84,174.84,174.84,0.06K,-0.10%
2002-11-07,174.62,174.62,174.62,174.62,0.10K,-0.13%
2002-11-08,174.88,174.88,174.88,174.88,0.07K,0.15%
2002-11-11,175.19,175.19,175.19,175.19,0.06K,0.18%
2002-11-12,175.27,175.27,175.27,175.27,0.06K,0.05%
2002-11-13,175.63,175.63,175.63,175.63,0.07K,0.21%
2002-11-14,175.42,175.42,175.42,175.42,0.09K,-0.12%
2002-11-15,175.77,175.77,175.77,175.77,0.09K,0.20%
2002-11-18,175.73,175.73,175.73,175.73,0.08K,-0.02%
2002-11-19,175.54,175.54,175.54,175.54,0.07K,-0.11%
2002-11-20,176.08,176.08,176.08,176.08,0.05K,0.31%
2002-11-21,176.47,176.47,176.47,176.47,0.10K,0.22%
2002-11-22,175.24,175.24,175.24,175.24,0.06K,-0.70%
2002-11-25,176.47,176.47,176.47,176.47,0.06K,0.70%
2002-11-26,176.50,176.50,176.50,176.50,0.10K,0.02%
2002-11-27,176.44,176.44,176.44,176.44,0.08K,-0.03%
2002-11-28,177.25,177.25,177.25,177.25,0.09K,0.46%
2002-11-29,177.87,177.87,177.87,177.87,0.11K,0.35%
2002-12-02,179.27,179.27,179.27,179.27,0.24K,0.79%
2002-12-03,183.56,183.56,183.56,183.56,0.09K,2.39%
2002-12-04,187.21,187.21,187.21,187.21,0.19K,1.99%
2002-12-05,186.83,186.83,186.83,186.83,0.24K,-0.20%
2002-12-06,184.55,184.55,184.55,184.55,0.28K,-1.22%
2002-12-09,183.62,183.62,183.62,183.62,0.13K,-0.50%
2002-12-10,184.75,184.75,184.75,184.75,0.07K,0.62%
2002-12-11,184.34,184.34,184.34,184.34,0.10K,-0.22%
2002-12-12,183.69,183.69,183.69,183.69,0.07K,-0.35%
2002-12-13,184.15,184.15,184.15,184.15,0.10K,0.25%
2002-12-16,184.74,184.74,184.74,184.74,0.11K,0.32%
2002-12-17,185.37,185.37,185.37,185.37,0.21K,0.34%
2002-12-18,185.96,185.96,185.96,185.96,0.17K,0.32%
2002-12-19,186.18,186.18,186.18,186.18,0.14K,0.12%
2002-12-20,184.94,184.94,184.94,184.94,0.12K,-0.67%
2002-12-23,184.23,184.23,184.23,184.23,0.15K,-0.38%
2002-12-24,184.18,184.18,184.18,184.18,0.15K,-0.03%
2002-12-25,184.14,184.14,184.14,184.14,0.11K,-0.02%
2002-12-26,183.78,183.78,183.78,183.78,0.11K,-0.20%
2002-12-27,183.05,183.05,183.05,183.05,0.08K,-0.40%
2002-12-30,182.65,182.65,182.65,182.65,0.12K,-0.22%
2002-12-31,183.33,183.33,183.33,183.33,0.07K,0.37%
2003-01-02,183.41,183.41,183.41,183.41,0.03K,0.04%
2003-01-03,182.39,182.39,182.39,182.39,0.06K,-0.56%
2003-01-06,181.76,181.76,181.76,181.76,0.05K,-0.35%
2003-01-07,180.63,180.63,180.63,180.63,0.08K,-0.62%
2003-01-08,179.79,179.79,179.79,179.79,0.04K,-0.47%
2003-01-09,178.93,178.93,178.93,178.93,0.06K,-0.48%
2003-01-10,178.67,178.67,178.67,178.67,0.06K,-0.15%
2003-01-13,178.03,178.03,178.03,178.03,0.08K,-0.36%
2003-01-14,177.31,177.31,177.31,177.31,0.04K,-0.40%
2003-01-15,176.43,176.43,176.43,176.43,0.07K,-0.50%
2003-01-16,173.11,173.11,173.11,173.11,0.19K,-1.88%
2003-01-17,173.05,173.05,173.05,173.05,0.06K,-0.03%
2003-01-20,171.40,171.40,171.40,171.40,0.07K,-0.95%
2003-01-21,171.36,171.36,171.36,171.36,0.07K,-0.02%
2003-01-22,170.55,170.55,170.55,170.55,0.09K,-0.47%
2003-01-23,172.03,172.03,172.03,172.03,0.09K,0.87%
2003-01-24,172.66,172.66,172.66,172.66,0.07K,0.37%
2003-01-27,172.30,172.30,172.30,172.30,0.32K,-0.21%
2003-01-28,172.38,172.38,172.38,172.38,0.11K,0.05%
2003-01-29,172.38,172.38,172.38,172.38,,0.00%
2003-01-30,172.38,172.38,172.38,172.38,,0.00%
2003-02-06,172.38,172.38,172.38,172.38,,0.00%
2003-02-07,172.38,172.38,172.38,172.38,,0.00%
2003-02-10,170.94,170.94,170.94,170.94,0.10K,-0.84%
2003-02-11,167.59,167.59,167.59,167.59,0.14K,-1.96%
2003-02-12,163.91,163.91,163.91,163.91,0.20K,-2.20%
2003-02-13,167.07,167.07,167.07,167.07,0.10K,1.93%
2003-02-14,168.73,168.73,168.73,168.73,0.09K,0.99%
2003-02-17,168.49,168.49,168.49,168.49,0.08K,-0.14%
